anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	time	season	episode
0	0	0	0	0	0	0	0	0	0	0	1	1
0	0	0	0	1	0	0	0	0	0	1	1	1
0	0	0	0	0	0	0	0	0	0	2	1	1
1	3	2	0	3	2	6	0	4	0	3	1	1
0	1	0	0	1	0	2	0	1	0	4	1	1
0	0	0	0	0	0	1	0	0	0	5	1	1
0	0	0	0	0	0	0	0	0	0	6	1	1
0	0	0	0	0	0	0	0	0	0	7	1	1
0	0	0	0	0	0	0	0	0	0	8	1	1
0	0	1	0	0	0	1	0	0	0	9	1	1
0	0	2	0	2	0	3	0	2	1	10	1	1
0	1	1	0	4	1	3	0	1	0	11	1	1
2	2	2	1	0	2	3	0	1	0	12	1	1
1	2	3	1	1	1	2	0	2	0	13	1	1
2	0	3	0	2	2	5	0	4	1	14	1	1
0	1	0	0	0	0	1	0	0	0	15	1	1
0	1	2	0	0	0	2	0	2	0	16	1	1
0	2	0	0	1	0	4	0	1	0	17	1	1
1	1	1	0	0	1	0	0	0	0	18	1	1
2	1	4	0	0	0	6	0	8	1	19	1	1
0	2	0	0	1	0	4	0	1	0	20	1	1
0	3	4	0	1	0	6	0	1	0	21	1	1
0	2	4	0	3	0	8	0	3	0	22	1	1
0	1	2	0	1	0	1	0	3	0	23	1	1
0	0	1	0	0	1	3	0	0	0	24	1	1
0	0	1	0	0	0	2	0	0	0	25	1	1
0	0	0	0	0	0	1	0	0	0	26	1	1
1	1	1	0	0	0	9	1	2	1	27	1	1
2	1	3	0	2	0	7	0	3	1	28	1	1
0	2	5	0	0	0	11	0	5	0	29	1	1
1	0	6	0	2	0	11	0	0	0	30	1	1
0	2	8	1	3	2	6	1	4	0	31	1	1
0	1	1	0	1	2	3	1	2	0	32	1	1
0	0	0	0	0	0	3	0	1	0	33	1	1
0	3	2	0	1	0	3	1	0	0	34	1	1
0	0	0	0	1	0	0	0	1	0	35	1	1
2	2	6	0	1	1	6	0	8	0	36	1	1
0	0	2	0	0	0	5	0	2	0	37	1	1
1	0	4	4	3	0	7	0	10	1	38	1	1
0	0	4	2	1	1	11	0	2	0	39	1	1
0	3	1	0	1	0	1	0	1	0	40	1	1
1	0	2	1	1	1	8	0	1	0	41	1	1
0	0	6	1	2	0	4	0	1	0	42	1	1
3	1	2	0	1	3	3	2	0	1	43	1	1
1	1	7	0	1	0	9	1	4	1	44	1	1
0	1	4	1	2	0	12	1	4	1	45	1	1
0	0	3	2	4	0	7	3	2	1	46	1	1
0	0	6	0	2	0	3	0	1	0	47	1	1
0	0	3	0	0	1	7	1	1	1	48	1	1
1	3	6	0	1	1	1	0	1	0	49	1	1
1	1	0	0	2	1	5	0	0	0	50	1	1
0	0	0	0	0	0	0	0	1	0	51	1	1
0	2	6	0	1	0	5	0	1	0	52	1	1
0	0	1	0	0	0	4	0	1	1	53	1	1
0	0	0	0	0	0	2	0	1	0	54	1	1
0	0	1	0	0	0	1	0	0	0	55	1	1
0	0	0	0	0	0	1	0	1	0	56	1	1
1	1	3	0	1	0	8	0	2	1	57	1	1
0	0	0	0	0	0	0	0	0	0	58	1	1
1	0	1	0	1	1	0	0	1	0	59	1	1
0	0	0	0	0	0	1	0	1	0	60	1	1
1	1	8	0	2	1	8	0	1	0	0	1	2
1	1	7	2	0	0	6	0	4	1	1	1	2
0	0	0	0	1	0	0	0	0	0	2	1	2
0	0	1	0	0	0	6	0	8	5	3	1	2
0	0	0	0	0	0	2	0	0	0	4	1	2
0	0	2	0	0	0	8	0	3	1	5	1	2
0	2	9	0	4	0	8	0	1	0	6	1	2
0	1	1	0	0	0	6	0	4	0	7	1	2
0	3	6	0	3	1	5	1	1	0	8	1	2
0	1	5	1	3	0	8	0	5	0	9	1	2
0	1	0	1	2	1	8	0	3	1	10	1	2
0	2	1	0	2	0	6	0	2	0	11	1	2
0	0	0	0	0	0	1	0	0	0	12	1	2
1	3	3	0	3	0	12	0	0	0	13	1	2
0	1	0	0	0	0	5	0	3	0	14	1	2
1	0	4	0	2	1	11	0	3	0	15	1	2
0	0	0	0	0	0	5	0	0	0	16	1	2
0	1	3	0	0	0	2	0	0	0	17	1	2
0	0	1	0	0	0	0	0	0	0	18	1	2
1	1	2	0	2	1	6	0	3	0	19	1	2
1	2	1	0	0	1	1	0	0	0	20	1	2
0	1	3	0	0	0	3	0	0	0	21	1	2
0	2	4	0	1	0	5	0	2	0	22	1	2
0	1	1	0	0	0	3	0	0	0	23	1	2
3	4	3	1	2	2	14	0	5	2	24	1	2
1	2	3	1	4	3	12	0	4	0	25	1	2
1	1	5	1	3	1	11	0	6	0	26	1	2
0	0	2	1	0	0	1	0	4	0	27	1	2
1	3	9	0	0	1	5	0	0	0	28	1	2
2	2	5	0	1	2	7	0	3	0	29	1	2
0	0	1	0	2	0	3	0	0	0	30	1	2
1	3	4	1	5	1	8	0	2	2	31	1	2
0	1	1	0	0	1	5	1	0	0	32	1	2
0	1	0	0	1	1	6	0	2	0	33	1	2
0	0	5	0	3	0	6	0	3	0	34	1	2
0	0	0	0	0	0	0	0	0	0	35	1	2
0	0	1	0	0	0	1	0	0	0	36	1	2
3	4	3	1	4	3	9	0	1	0	37	1	2
0	0	6	0	3	0	6	0	1	1	38	1	2
0	0	0	0	0	0	3	0	1	0	39	1	2
0	0	7	0	5	0	12	0	4	0	40	1	2
0	1	2	0	0	0	6	0	1	0	41	1	2
0	0	0	0	0	0	2	0	0	0	42	1	2
0	0	2	0	1	0	3	0	0	0	43	1	2
2	0	5	0	3	3	7	1	3	0	44	1	2
0	0	1	0	2	0	3	0	2	0	45	1	2
0	1	1	0	4	0	4	0	3	0	46	1	2
0	0	0	0	0	0	3	0	0	0	47	1	2
0	0	0	0	0	0	1	0	0	1	48	1	2
0	0	5	0	3	1	4	1	2	0	49	1	2
1	0	3	1	4	0	13	1	1	1	50	1	2
0	0	2	0	2	0	10	0	0	0	51	1	2
0	1	3	1	6	0	10	0	1	0	52	1	2
0	0	0	1	2	0	4	0	1	0	53	1	2
0	1	0	0	1	0	0	0	0	0	54	1	2
0	0	0	0	0	0	0	0	0	0	55	1	2
0	1	4	1	1	0	12	0	7	0	0	1	3
0	1	0	0	4	0	10	0	1	0	1	1	3
0	0	2	0	0	0	2	0	1	0	2	1	3
0	1	0	0	1	0	5	0	0	0	3	1	3
0	5	5	1	2	0	14	0	3	1	4	1	3
3	1	7	2	2	3	4	0	1	0	5	1	3
0	0	7	0	4	0	11	0	3	0	6	1	3
0	0	16	0	6	0	10	1	6	0	7	1	3
0	1	8	1	1	0	11	1	3	0	8	1	3
2	1	5	0	2	1	9	0	3	0	9	1	3
2	1	9	0	7	0	5	0	8	2	10	1	3
1	4	6	2	1	1	8	0	3	0	11	1	3
2	2	4	1	1	3	10	1	4	0	12	1	3
1	1	3	0	0	1	2	0	1	0	13	1	3
0	1	1	0	2	0	5	0	4	0	14	1	3
2	0	4	0	2	0	8	0	3	0	15	1	3
2	1	2	0	0	1	8	0	1	1	16	1	3
2	2	0	0	3	1	6	3	3	0	17	1	3
0	1	5	0	2	2	9	0	5	0	18	1	3
0	1	3	0	0	0	4	0	4	0	19	1	3
0	1	2	0	5	1	3	1	2	0	20	1	3
0	0	3	0	3	2	7	1	3	0	21	1	3
0	0	2	0	2	1	4	1	2	0	22	1	3
1	1	3	0	1	1	4	0	2	0	23	1	3
0	1	5	0	4	0	4	0	1	0	24	1	3
0	1	3	0	3	0	10	0	1	0	25	1	3
1	0	4	0	2	0	9	0	1	0	26	1	3
1	2	7	0	1	0	10	1	1	0	27	1	3
0	1	7	1	3	0	12	0	2	0	28	1	3
5	3	3	0	4	3	10	1	3	1	29	1	3
2	2	2	0	4	0	4	0	4	2	30	1	3
0	0	0	0	0	0	0	0	0	0	31	1	3
0	1	1	0	1	1	8	1	3	0	32	1	3
0	2	7	0	2	0	5	0	3	0	33	1	3
0	1	1	0	0	2	9	1	1	0	34	1	3
3	3	3	0	1	1	7	0	3	1	35	1	3
1	0	2	1	0	1	3	0	1	0	36	1	3
0	1	2	0	3	0	7	0	5	0	37	1	3
1	1	3	0	2	1	7	0	0	0	38	1	3
0	1	2	0	0	1	12	0	1	0	39	1	3
0	0	0	0	0	0	0	0	0	0	40	1	3
0	0	0	0	0	0	0	0	0	0	41	1	3
0	1	3	0	1	0	11	0	1	0	42	1	3
0	0	4	0	1	0	6	0	4	0	43	1	3
0	3	5	0	2	0	16	0	1	0	44	1	3
1	0	5	0	0	1	12	0	3	0	45	1	3
1	1	3	0	0	1	4	0	1	0	46	1	3
0	2	2	0	2	0	13	0	1	0	47	1	3
0	1	5	0	3	0	5	0	2	0	48	1	3
0	0	0	0	1	0	4	0	2	0	49	1	3
0	0	3	0	1	0	5	0	5	0	50	1	3
1	1	5	0	5	1	5	0	4	0	51	1	3
0	1	2	0	0	0	2	0	0	0	52	1	3
0	1	4	1	1	0	4	0	0	0	53	1	3
0	0	2	0	2	0	7	0	1	0	54	1	3
0	2	4	0	4	0	5	0	2	0	55	1	3
1	1	2	1	2	1	3	0	0	0	56	1	3
0	3	0	0	0	0	1	0	0	0	57	1	3
0	0	0	0	0	0	0	0	0	0	58	1	3
0	1	5	1	5	0	11	2	4	0	0	1	4
0	1	2	0	0	0	4	0	2	1	1	1	4
0	0	2	0	0	0	2	0	0	0	2	1	4
1	0	2	0	0	1	3	0	1	0	3	1	4
2	4	4	0	4	1	12	1	3	1	4	1	4
1	2	4	0	2	4	12	0	5	0	5	1	4
0	0	8	1	3	0	9	0	2	1	6	1	4
0	2	3	0	1	0	5	0	3	0	7	1	4
3	2	0	0	0	1	7	2	2	2	8	1	4
0	1	4	0	2	0	5	0	4	1	9	1	4
3	4	1	0	1	2	4	0	0	0	10	1	4
3	4	1	0	0	3	1	0	0	1	11	1	4
0	0	3	0	0	0	4	0	2	0	12	1	4
1	0	3	0	3	1	3	1	1	0	13	1	4
1	4	1	0	4	1	9	0	1	0	14	1	4
0	0	4	0	1	0	9	0	2	0	15	1	4
0	1	3	1	4	1	8	0	5	2	16	1	4
0	0	1	0	0	1	2	0	6	0	17	1	4
0	0	6	0	0	3	12	0	2	0	18	1	4
2	3	4	0	7	0	13	0	1	1	19	1	4
2	0	11	0	3	4	5	4	4	0	20	1	4
0	2	9	0	3	0	13	0	7	1	21	1	4
0	0	2	0	1	1	9	0	3	1	22	1	4
0	2	5	0	4	1	11	1	0	0	23	1	4
0	2	2	0	2	0	5	0	2	0	24	1	4
0	2	6	0	5	0	11	0	6	0	25	1	4
0	0	4	0	1	1	7	1	3	0	26	1	4
0	0	4	0	0	0	3	0	2	0	27	1	4
3	2	1	0	0	2	5	1	2	1	28	1	4
0	2	3	0	1	1	2	0	2	1	29	1	4
0	0	1	0	0	2	6	2	2	0	30	1	4
0	0	1	0	1	0	11	0	5	0	31	1	4
0	0	1	1	1	1	9	1	3	0	32	1	4
2	0	2	0	1	1	8	0	5	0	33	1	4
1	1	6	0	1	2	14	1	1	0	34	1	4
0	0	4	0	2	0	4	0	2	0	35	1	4
1	2	4	0	0	0	14	0	2	0	36	1	4
0	1	0	0	0	0	3	0	1	0	37	1	4
0	0	2	1	2	0	2	0	3	0	38	1	4
0	0	0	0	0	0	1	0	0	0	39	1	4
0	0	3	0	4	1	5	0	3	0	40	1	4
1	0	7	0	3	1	11	0	1	0	41	1	4
0	0	2	0	1	0	7	0	1	0	42	1	4
0	1	3	1	1	1	11	0	3	0	43	1	4
0	1	4	0	3	0	3	0	1	0	44	1	4
1	2	1	0	4	1	7	0	4	0	45	1	4
0	0	3	0	4	1	11	0	4	2	46	1	4
1	2	2	0	4	1	9	0	6	2	47	1	4
1	2	3	0	2	1	8	0	0	0	48	1	4
0	0	2	3	0	0	5	0	4	0	49	1	4
0	1	5	1	2	0	2	0	3	0	50	1	4
0	1	0	0	0	0	1	0	1	1	51	1	4
0	0	3	0	0	0	6	0	6	0	52	1	4
0	1	4	2	4	0	5	0	3	0	53	1	4
0	0	6	0	2	1	8	2	5	0	54	1	4
0	2	2	0	0	1	8	1	0	0	55	1	4
0	3	5	3	7	1	8	1	2	0	56	1	4
0	0	2	0	4	0	6	0	4	0	57	1	4
0	2	3	0	4	0	5	0	3	0	58	1	4
0	0	1	0	0	0	0	0	0	0	59	1	4
0	1	1	1	1	0	4	0	2	0	0	1	5
3	2	7	1	3	1	7	1	3	0	1	1	5
1	1	7	0	1	2	10	0	4	1	2	1	5
1	3	6	0	4	3	12	1	6	0	3	1	5
1	4	6	0	2	1	5	0	3	1	4	1	5
0	0	2	0	0	0	1	0	0	0	5	1	5
0	1	0	0	1	0	3	1	1	0	6	1	5
0	0	1	0	0	0	5	0	3	0	7	1	5
0	0	0	0	0	0	0	0	0	0	8	1	5
1	1	2	0	0	1	1	0	1	0	9	1	5
2	3	6	0	0	2	7	0	1	0	10	1	5
0	1	3	0	2	1	3	1	3	1	11	1	5
0	1	0	0	0	0	1	0	0	0	12	1	5
0	2	3	0	4	0	3	0	1	1	13	1	5
1	2	11	5	0	0	8	0	7	0	14	1	5
0	3	6	4	2	0	3	0	6	0	15	1	5
0	0	3	0	4	1	3	0	5	0	16	1	5
4	4	2	1	0	4	9	1	1	0	17	1	5
1	0	2	0	5	4	2	1	4	2	18	1	5
0	0	5	0	0	2	4	1	3	0	19	1	5
0	0	5	0	4	1	6	0	6	0	20	1	5
0	1	4	0	1	0	6	0	4	0	21	1	5
2	5	5	0	2	2	12	0	1	0	22	1	5
0	1	3	0	1	1	4	1	5	0	23	1	5
0	2	8	0	3	0	4	0	4	0	24	1	5
1	1	2	0	1	6	9	4	2	0	25	1	5
0	1	5	2	2	1	11	1	0	0	26	1	5
1	0	3	0	0	0	4	0	1	0	27	1	5
3	1	2	0	2	2	8	0	2	1	28	1	5
0	2	6	0	3	1	7	1	2	0	29	1	5
0	0	2	1	3	0	4	0	1	0	30	1	5
0	1	5	1	5	0	8	0	3	0	31	1	5
2	4	6	0	2	2	9	0	2	0	32	1	5
2	1	11	1	5	2	7	1	7	1	33	1	5
3	2	2	0	1	3	6	0	5	0	34	1	5
2	3	4	1	5	2	7	0	9	0	35	1	5
1	4	4	0	4	1	10	0	3	0	36	1	5
1	2	2	0	4	1	14	0	3	0	37	1	5
1	2	3	1	2	1	5	0	3	0	38	1	5
0	1	8	0	5	0	9	0	2	0	39	1	5
2	4	3	0	2	2	3	0	0	0	40	1	5
3	3	5	0	6	2	10	0	7	0	41	1	5
0	3	1	0	2	2	7	1	6	1	42	1	5
2	3	3	0	0	2	9	0	5	0	43	1	5
1	1	4	0	2	1	10	0	3	0	44	1	5
2	1	5	0	0	2	7	0	1	0	45	1	5
0	0	0	0	2	2	5	1	2	0	46	1	5
1	1	4	0	3	1	1	0	3	0	47	1	5
1	3	4	0	2	1	4	0	2	0	48	1	5
1	0	2	0	0	0	4	0	5	1	49	1	5
0	0	1	0	0	0	10	0	3	0	50	1	5
0	0	2	0	2	1	4	0	1	0	51	1	5
0	0	2	0	0	0	6	0	2	0	52	1	5
0	2	5	0	4	1	9	2	1	0	53	1	5
1	0	6	0	2	0	7	0	3	1	54	1	5
1	1	7	0	2	1	11	0	1	0	55	1	5
0	2	2	0	2	0	0	0	0	0	56	1	5
0	0	1	0	0	0	0	0	0	0	57	1	5
0	0	0	0	0	0	0	0	0	0	58	1	5
0	0	1	0	0	0	3	0	0	0	0	1	6
0	2	8	0	4	0	10	0	4	0	1	1	6
1	1	1	0	0	1	6	0	3	0	2	1	6
0	3	6	0	1	0	13	0	1	1	3	1	6
2	2	4	0	3	1	6	1	2	1	4	1	6
0	0	1	0	0	0	0	0	0	0	5	1	6
0	0	0	0	0	0	2	0	0	0	6	1	6
0	0	0	0	0	0	0	0	0	0	7	1	6
2	4	6	0	2	2	2	0	2	0	8	1	6
0	1	0	0	0	0	0	0	1	0	9	1	6
1	2	4	1	3	1	7	0	2	1	10	1	6
0	0	0	0	0	0	0	0	0	0	11	1	6
1	0	2	0	1	1	7	0	0	0	12	1	6
1	2	2	0	1	1	0	0	0	0	13	1	6
2	2	4	1	1	1	3	0	2	1	14	1	6
0	2	0	1	0	0	6	0	1	0	15	1	6
0	3	0	0	0	0	6	0	1	0	16	1	6
0	0	0	0	0	0	9	0	4	0	17	1	6
0	1	0	0	1	0	4	0	0	0	18	1	6
0	0	0	0	0	1	9	1	1	0	19	1	6
0	1	0	0	0	0	10	0	1	0	20	1	6
1	0	0	0	0	1	7	1	2	0	21	1	6
0	1	4	0	0	0	12	0	8	1	22	1	6
0	0	0	0	0	0	0	0	0	0	23	1	6
0	0	3	0	1	0	7	0	1	0	24	1	6
0	0	1	0	2	0	2	0	0	0	25	1	6
2	4	3	0	5	3	3	1	2	0	26	1	6
1	1	8	0	2	2	3	0	5	2	27	1	6
0	0	5	2	1	1	6	1	2	0	28	1	6
2	0	6	0	1	0	3	0	0	0	29	1	6
0	0	3	0	5	0	4	0	8	0	30	1	6
0	1	5	0	5	0	11	0	0	0	31	1	6
1	3	4	0	0	1	8	0	2	2	32	1	6
4	1	10	0	7	1	6	0	6	2	33	1	6
0	0	2	1	2	0	5	0	3	0	34	1	6
1	0	4	1	2	2	7	1	3	0	35	1	6
2	0	6	0	1	2	8	2	3	0	36	1	6
0	1	7	2	4	0	5	0	5	1	37	1	6
0	1	2	0	1	0	5	0	2	1	38	1	6
1	2	3	0	1	1	3	0	2	0	39	1	6
1	1	0	0	0	1	0	0	0	0	40	1	6
0	0	0	0	0	0	1	0	0	0	41	1	6
0	0	1	0	1	0	1	1	0	0	42	1	6
0	0	4	1	3	0	1	0	2	0	43	1	6
0	0	3	0	1	0	3	0	1	0	44	1	6
1	1	1	0	1	1	10	0	0	0	45	1	6
0	1	5	2	2	0	2	0	1	0	46	1	6
0	0	0	0	1	0	1	0	1	0	47	1	6
1	1	6	0	3	1	8	0	3	0	48	1	6
0	1	1	1	0	0	6	0	1	0	49	1	6
1	1	7	1	3	1	13	1	5	1	50	1	6
0	0	0	0	0	0	4	0	0	0	51	1	6
0	0	1	1	0	0	2	0	0	0	52	1	6
0	0	3	0	0	0	9	0	1	0	53	1	6
0	1	1	0	0	0	1	1	0	0	54	1	6
1	0	6	1	1	1	12	0	2	0	55	1	6
0	0	1	0	1	0	5	0	0	0	56	1	6
0	0	3	0	0	0	1	0	0	0	57	1	6
0	0	0	0	0	0	0	0	0	0	58	1	6
1	4	8	1	2	1	13	0	0	1	0	1	7
0	1	4	2	0	0	10	0	0	0	1	1	7
0	0	2	0	3	0	0	0	0	0	2	1	7
0	2	2	0	1	0	3	0	0	0	3	1	7
0	1	3	1	3	1	10	0	3	0	4	1	7
0	3	9	2	4	0	5	0	4	0	5	1	7
1	1	8	2	3	2	5	1	2	0	6	1	7
0	1	1	1	1	0	6	0	1	0	7	1	7
2	2	8	1	2	0	10	0	5	0	8	1	7
1	2	7	0	6	1	11	0	2	0	9	1	7
1	1	2	0	2	2	3	0	0	0	10	1	7
0	0	2	0	2	0	6	0	1	0	11	1	7
0	1	2	0	2	1	11	1	4	1	12	1	7
0	1	3	0	3	0	12	0	5	1	13	1	7
0	1	3	0	3	1	7	1	3	0	14	1	7
1	0	1	0	0	0	9	0	1	1	15	1	7
1	1	0	0	1	3	6	1	4	1	16	1	7
0	0	1	2	0	0	10	0	2	0	17	1	7
0	0	4	0	3	1	9	0	2	0	18	1	7
0	0	4	0	3	0	5	0	1	0	19	1	7
0	1	1	0	1	0	2	0	5	0	20	1	7
0	0	2	0	1	0	1	0	3	0	21	1	7
0	0	1	0	0	0	3	0	2	0	22	1	7
0	0	2	0	0	0	3	1	3	0	23	1	7
0	0	2	0	1	0	0	0	4	3	24	1	7
1	1	2	0	1	0	2	0	0	0	25	1	7
0	1	4	0	1	0	3	0	1	0	26	1	7
2	1	7	0	8	1	14	0	4	0	27	1	7
0	0	0	0	0	0	0	0	0	0	28	1	7
0	0	5	1	0	0	2	0	1	0	29	1	7
0	0	5	0	1	0	13	0	1	0	30	1	7
0	0	3	2	4	1	6	1	4	0	31	1	7
0	2	3	1	1	0	13	0	7	0	32	1	7
1	1	1	0	1	1	11	0	3	0	33	1	7
0	0	0	0	0	0	2	0	3	0	34	1	7
2	4	3	0	0	2	5	0	2	0	35	1	7
0	1	3	0	2	0	4	0	4	0	36	1	7
1	6	2	0	0	1	3	0	4	1	37	1	7
4	5	2	0	0	4	1	0	0	0	38	1	7
1	1	8	0	7	1	5	0	3	1	39	1	7
2	1	6	1	3	3	12	2	4	2	40	1	7
0	0	6	1	4	2	2	1	0	0	41	1	7
0	2	8	0	4	0	4	0	5	0	42	1	7
2	8	11	0	2	2	12	0	2	1	43	1	7
1	2	0	1	2	1	2	0	2	0	44	1	7
0	1	8	1	1	0	6	0	3	1	45	1	7
1	2	4	1	1	2	7	0	3	1	46	1	7
0	0	5	0	2	0	6	1	5	0	47	1	7
0	0	0	0	1	0	5	0	1	0	48	1	7
0	3	0	0	3	0	4	0	2	0	49	1	7
0	2	6	0	1	2	7	1	4	2	50	1	7
0	0	0	0	0	0	3	0	0	0	51	1	7
0	3	3	1	0	0	2	0	1	0	52	1	7
0	0	3	0	1	0	3	0	1	0	53	1	7
0	1	5	0	3	0	3	0	1	0	54	1	7
0	1	6	1	0	0	5	0	2	0	55	1	7
0	4	5	0	9	0	2	0	0	0	56	1	7
1	1	0	0	0	1	0	0	1	0	57	1	7
1	1	2	0	0	1	2	0	1	1	0	1	8
2	3	0	1	2	2	3	0	1	0	1	1	8
0	0	3	0	4	0	8	0	0	0	2	1	8
0	2	0	0	2	0	1	0	0	1	3	1	8
0	3	0	0	0	0	0	0	1	0	4	1	8
2	2	0	0	1	2	1	0	1	0	5	1	8
1	3	1	0	2	1	5	0	5	0	6	1	8
2	1	4	0	3	2	9	2	3	0	7	1	8
0	1	2	0	0	2	4	0	4	0	8	1	8
1	3	6	0	1	1	3	0	1	0	9	1	8
0	1	2	0	1	0	1	0	1	0	10	1	8
2	2	6	1	0	2	7	0	3	0	11	1	8
0	1	7	0	3	0	14	1	3	0	12	1	8
0	0	5	0	1	0	7	0	0	0	13	1	8
0	0	7	0	1	0	7	0	2	1	14	1	8
2	4	3	0	0	3	5	1	1	0	15	1	8
1	1	7	2	1	2	5	0	3	0	16	1	8
0	2	4	0	1	1	3	0	2	0	17	1	8
1	0	4	1	3	0	10	0	2	0	18	1	8
0	1	1	0	0	0	2	0	0	0	19	1	8
0	2	6	1	5	0	12	0	6	1	20	1	8
0	1	2	0	0	0	7	0	0	0	21	1	8
0	1	0	0	0	0	1	0	0	0	22	1	8
0	0	0	0	0	0	2	0	1	0	23	1	8
1	0	2	0	2	0	0	1	1	1	24	1	8
0	0	1	0	1	0	0	0	0	0	25	1	8
1	2	1	0	1	1	4	0	1	0	26	1	8
0	0	1	0	1	0	12	0	3	0	27	1	8
0	0	1	0	0	0	5	0	1	0	28	1	8
0	0	0	0	0	0	0	0	1	0	29	1	8
0	2	3	0	3	0	3	0	2	0	30	1	8
0	1	4	1	4	0	2	0	3	1	31	1	8
1	1	1	0	1	0	2	0	1	2	32	1	8
0	0	0	0	1	0	9	0	0	0	33	1	8
0	3	3	0	0	0	7	0	1	0	34	1	8
0	3	1	0	2	0	4	0	0	0	35	1	8
1	4	2	0	2	0	5	0	3	0	36	1	8
0	3	2	0	1	1	4	1	3	0	37	1	8
0	0	1	0	0	0	8	0	4	0	38	1	8
0	0	4	0	1	0	3	0	1	0	39	1	8
1	3	1	0	3	1	5	0	7	2	40	1	8
0	0	3	0	4	0	3	0	3	0	41	1	8
2	3	6	0	1	4	10	0	2	0	42	1	8
1	1	5	0	2	0	6	0	1	0	43	1	8
2	2	9	1	1	1	3	1	2	1	44	1	8
1	2	10	2	2	1	8	0	7	0	45	1	8
2	1	6	0	3	2	7	0	4	1	46	1	8
1	1	4	1	3	3	11	1	1	0	47	1	8
0	0	2	0	2	1	6	0	1	0	48	1	8
0	0	1	1	1	0	4	1	1	0	49	1	8
0	0	1	0	3	0	3	0	0	0	50	1	8
1	1	6	1	0	1	8	0	2	0	51	1	8
0	3	11	0	5	0	10	1	3	0	52	1	8
1	5	3	0	3	0	9	0	3	1	53	1	8
1	1	4	0	3	2	7	2	3	0	54	1	8
3	1	5	1	1	2	12	1	3	0	55	1	8
0	0	4	0	1	0	10	1	1	0	56	1	8
0	0	0	0	0	0	0	0	0	0	57	1	8
0	1	1	0	2	0	3	0	1	0	0	1	9
1	1	4	0	2	0	11	0	2	0	1	1	9
1	1	10	0	6	1	9	1	4	0	2	1	9
0	2	3	0	1	0	2	0	3	0	3	1	9
0	0	0	0	0	0	3	0	1	0	4	1	9
1	0	6	1	2	4	14	3	3	0	5	1	9
1	2	5	0	7	1	11	1	1	0	6	1	9
1	1	2	0	0	1	3	0	1	0	7	1	9
0	0	7	2	2	0	6	0	2	0	8	1	9
1	2	5	1	5	1	4	0	1	0	9	1	9
1	2	2	0	0	2	8	1	3	0	10	1	9
0	3	5	0	3	0	6	0	4	1	11	1	9
0	0	2	0	1	0	5	0	4	0	12	1	9
0	0	0	0	0	0	11	0	1	0	13	1	9
2	1	2	0	1	3	6	1	2	0	14	1	9
0	3	7	0	2	1	8	1	3	0	15	1	9
0	0	0	0	0	0	1	0	0	0	16	1	9
0	0	2	0	2	0	6	0	6	1	17	1	9
1	0	8	0	4	0	7	0	5	0	18	1	9
0	1	6	1	1	0	4	0	3	0	19	1	9
1	0	8	0	3	1	2	0	3	0	20	1	9
0	0	0	0	0	0	1	0	0	0	21	1	9
0	0	0	0	0	0	0	0	0	0	22	1	9
0	1	4	0	2	0	10	0	2	0	23	1	9
2	4	10	1	6	2	4	0	4	1	24	1	9
0	1	0	0	1	0	6	0	4	0	25	1	9
1	1	7	1	1	0	14	0	2	1	26	1	9
0	0	1	0	1	0	3	0	2	0	27	1	9
0	1	0	0	0	0	8	0	1	0	28	1	9
0	4	1	0	2	0	13	0	4	1	29	1	9
0	0	0	0	0	0	1	0	0	0	30	1	9
0	0	2	0	0	0	4	0	2	0	31	1	9
1	1	3	0	0	1	6	0	1	0	32	1	9
0	2	1	2	1	1	2	1	2	0	33	1	9
0	0	0	0	1	0	8	0	2	1	34	1	9
0	0	0	0	0	1	1	0	0	0	35	1	9
0	0	3	0	1	1	4	1	0	0	36	1	9
2	2	6	0	3	2	11	0	1	0	37	1	9
0	0	5	1	3	0	9	0	3	0	38	1	9
1	1	2	0	1	1	5	0	4	0	39	1	9
0	1	4	0	2	2	11	1	4	0	40	1	9
0	0	2	0	4	0	11	0	3	1	41	1	9
3	2	3	1	4	2	11	1	6	2	42	1	9
1	0	12	1	7	1	9	0	9	0	43	1	9
1	1	0	0	0	1	2	0	0	0	44	1	9
0	2	1	0	1	0	4	0	1	0	45	1	9
1	1	9	0	7	1	7	0	0	0	46	1	9
1	4	0	0	1	1	3	0	1	0	47	1	9
0	1	0	0	5	0	2	0	1	0	48	1	9
0	0	0	0	1	2	6	0	0	0	49	1	9
2	4	3	0	4	2	4	1	2	0	50	1	9
1	2	2	0	0	1	3	0	2	0	51	1	9
0	0	2	0	0	0	5	0	2	0	52	1	9
1	1	0	0	0	1	0	0	0	0	53	1	9
0	1	2	0	1	0	2	0	0	0	54	1	9
0	2	3	0	2	0	2	0	1	0	55	1	9
0	2	4	0	4	1	5	2	2	1	56	1	9
1	0	4	0	1	1	5	0	0	0	57	1	9
0	0	0	0	0	0	0	0	0	0	58	1	9
0	0	0	0	0	0	0	0	0	0	0	1	10
0	1	0	0	0	0	1	0	0	0	1	1	10
0	0	0	0	3	0	2	0	0	0	2	1	10
0	0	1	0	5	0	2	0	0	0	3	1	10
2	3	6	0	3	2	9	0	2	0	4	1	10
0	1	2	0	1	0	10	0	1	0	5	1	10
0	0	0	0	7	0	2	0	2	0	6	1	10
