anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{}	{}	{'brought': 1, 'taking': 1, 'march': 1, 'mother': 1}	{}	{}	{}	{'what': 1, 'took': 1, 'care': 1}	{}	{}	{}	25
{'suck': 1, 'warden': 1}	{'warden': 1}	{'partridge': 1, 'part': 1, 'formal': 1}	{'warden': 1}	{'kids': 1}	{'losing': 1, 'warden': 1}	{'what': 1, 'grace': 2, 'have': 1, 'hand': 1}	{'losing': 1}	{'how': 1, 'chose': 1}	{'suck': 1}	26
{'made': 1, 'fuck': 1}	{'gods': 1, 'return': 1, 'alive': 1}	{'brought': 1, 'king': 1, 'made': 1, 'kingsguards': 1, 'many': 1, 'man': 1}	{}	{'many': 1, 'tommen': 2, 'man': 1}	{'since': 1, 'made': 1}	{'great': 1, 'wondering': 1, 'have': 2, 'that': 2, 'what': 1, 'free': 2, 'hoped': 2}	{'since': 1, 'sacred': 1}	{'how': 1, 'hoped': 2, 'fuck': 1, 'should': 1}	{'fuck': 1}	27
{}	{'dead': 1}	{'sister': 1, 'brother': 1, 'son': 1}	{}	{'myself': 1}	{}	{'had': 2, 'have': 1, 'that': 2}	{}	{'who': 1, 'bitch': 1}	{}	28
{}	{}	{'commander': 1}	{}	{'tommen': 1, 'men': 1, 'commander': 1}	{}	{'that': 1}	{}	{}	{}	29
{}	{}	{'past': 1, 'kingsguard': 2, 'marriages': 1, 'mother': 2}	{}	{}	{}	{'has': 1, 'grace': 1, 'have': 1, 'that': 1}	{}	{'how': 1}	{}	30
{'hello': 1}	{'food': 1, 'alive': 1}	{'man': 1, 'skin': 1}	{}	{'man': 1}	{}	{'like': 1, 'have': 1, 'that': 2, 'grace': 1, 'hope': 1, 'handsome': 1}	{'hello': 1}	{'hope': 1}	{'hello': 1}	31
{}	{}	{'may': 1, 'marry': 2}	{}	{}	{}	{'happens': 1, 'what': 1, 'relief': 1, 'that': 1}	{}	{'should': 1}	{}	32
{}	{}	{'king': 2, 'pardoned': 1, 'kingslayer': 1, 'kingsguard': 1, 'pages': 1, 'commander': 1}	{'room': 1}	{'commander': 1}	{}	{}	{}	{'those': 1}	{}	33
{}	{'return': 1, 'dead': 2}	{'mother': 1}	{}	{'girls': 1, 'lady': 1}	{}	{'chance': 1, 'accept': 1}	{}	{'else': 1}	{}	34
{}	{}	{}	{}	{'measurements': 1, 'lady': 1}	{}	{'hope': 1, 'have': 1}	{}	{'hope': 1}	{}	35
{}	{'good': 1}	{'brother': 1}	{}	{'lady': 2, 'compliments': 1}	{}	{'harm': 1, 'good': 1, 'won': 1, 'have': 1, 'ready': 1, 'what': 1, 'best': 1}	{}	{'horse': 1, 'chivalry': 1}	{}	36
{}	{'good': 1}	{}	{}	{}	{}	{'good': 1}	{}	{}	{}	37
{}	{'rode': 1}	{'brought': 1, 'smaller': 1, 'next': 2}	{'home': 1}	{}	{}	{'hard': 1, 'have': 3}	{}	{'home': 1, 'who': 1, 'should': 3, 'how': 1}	{'disobeyed': 1}	38
{}	{}	{'pass': 1, 'except': 1, 'mance': 1}	{}	{'boy': 1, 'mance': 1}	{}	{'have': 3}	{}	{'how': 1, 'thorne': 1, 'pass': 1}	{'pass': 1}	39
{}	{}	{'asking': 1, 'brothers': 1}	{}	{}	{}	{'won': 1, 'thank': 1}	{}	{'holed': 1}	{}	40
{'cowards': 1}	{'cowards': 1, 'died': 1}	{'may': 1, 'brothers': 1, 'mance': 3, 'commander': 1}	{'stabbed': 1}	{'men': 1, 'mance': 3, 'commander': 1}	{'cowards': 1, 'lost': 1}	{'better': 1, 'what': 1, 'have': 1, 'that': 1, 'has': 1, 'truly': 1}	{}	{'who': 1}	{}	41
{}	{}	{}	{}	{'men': 1}	{}	{}	{}	{'how': 1, 'who': 1}	{}	42
{'fucking': 1}	{}	{'woman': 1, 'command': 1, 'brothers': 1, 'fucking': 1, 'drinking': 1, 'commander': 1}	{}	{'woman': 1, 'command': 1, 'commander': 1}	{}	{'thank': 1, 'wine': 1}	{}	{'fucking': 1}	{'fucking': 1}	43
{'fucking': 2, 'fuck': 2}	{'dead': 2}	{'fucking': 2, 'king': 1, 'paid': 1, 'man': 1}	{}	{'boys': 1, 'man': 1}	{}	{'what': 1, 'that': 3, 'like': 1, 'look': 2}	{}	{'fucking': 2, 'how': 1, 'hole': 1, 'fuck': 2, 'should': 2}	{'fucking': 2, 'fuck': 2}	44
{'fucking': 4, 'cowards': 1, 'cocksuckers': 1}	{'cowards': 1}	{'fucking': 4, 'maybe': 2, 'man': 3}	{}	{'man': 3}	{'cowards': 1, 'since': 1, 'lost': 1}	{'chance': 1, 'that': 1, 'what': 1, 'haven': 1}	{'since': 1}	{'fucking': 4, 'cocksuckers': 1}	{'fucking': 4, 'cocksuckers': 1}	45
{'fuck': 1}	{'gods': 10}	{}	{}	{'boy': 1, 'child': 1}	{}	{'what': 3, 'that': 1, 'hand': 1}	{}	{'who': 1, 'fuck': 1}	{'fuck': 1}	46
{}	{}	{}	{}	{}	{}	{'what': 1, 'that': 1}	{}	{}	{}	47
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	48
{'fuck': 2}	{}	{}	{}	{}	{}	{}	{}	{'fuck': 2, 'thirsty': 1}	{'fuck': 2}	49
{}	{'hodor': 1}	{}	{}	{}	{}	{'that': 2}	{}	{'hodor': 1}	{}	50
{}	{'hodor': 3}	{'brother': 1}	{}	{}	{}	{'what': 1, 'look': 1, 'have': 2, 'happened': 1}	{}	{'ghost': 1, 'hodor': 3, 'who': 1}	{}	51
{}	{'hodor': 4}	{}	{}	{}	{}	{'have': 1}	{}	{'without': 1, 'hodor': 4}	{}	52
{'fucking': 1}	{'hodor': 1}	{'fucking': 1, 'king': 1}	{}	{}	{}	{'fine': 1}	{}	{'fucking': 1, 'hodor': 1}	{'fucking': 1}	53
{}	{'woods': 1, 'odd': 1}	{'looking': 1, 'folks': 1, 'mom': 1, 'brown': 1}	{'home': 1}	{}	{'lose': 1}	{'hair': 1, 'looking': 1, 'like': 4, 'that': 2, 'had': 1, 'hand': 1}	{}	{'home': 1, 'bit': 1, 'who': 1}	{}	54
{'fuck': 1}	{}	{'brother': 1}	{}	{'boy': 1}	{}	{'winterfell': 1, 'played': 1, 'what': 1, 'haven': 1, 'that': 2}	{}	{'hostage': 1, 'thought': 1, 'who': 2, 'fuck': 1}	{'fuck': 1}	55
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	56
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	57
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	58
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	59
