anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
cut:1,fighter:1,shit:1	dead:2,alive:1	father:1		man:1	worse:2,shit:1	better:2,great:2,well:1			shit:1	25
				men:1		best:1	hells:1			26
kill:1	kill:1	brother:1		man:2,girl:1	kill:1					27
attack:1,kill:1	death:2,kill:1,dead:1	brother:1		girl:1,man:1	kill:1	promised:2,certain:1,lovely:1				28
mocked:1,kill:1	kill:1		gate:1	girl:5,man:2	kill:1	thank:2,joking:2,friends:2,please:1,honor:1,fine:1				29
fighting:3,battlefield:1,wicked:1,war:1,rebel:1	war:1		kitchen:1	boy:2,boys:2,men:1	sadly:1,war:1,wicked:1	ready:1,certain:1,excellent:1,better:1,inspiration:1				30
dangerous:2,idiot:1,battlefield:1,fight:1,fighting:1	die:1	son:1,daughter:1,mother:1		men:1,man:1	idiot:1	intelligence:1		cock:1	cock:1	31
battle:1,fuck:1,killed:1	killed:1	father:1,married:1,daughter:1			whore:2,killed:1	happy:2,good:1,pretty:1,smiling:1,lovely:1,pleased:1,care:1		whore:2,fuck:1	fuck:1	32
liar:1	dies:1,alive:1	brother:1	rent:1	baby:1,man:1	whores:2,liar:1,worry:1,hurt:1	like:2,better:1,important:1,love:1,carefully:1,well:1,gently:1		whores:2,love:1		33
killed:1,cunt:1	death:1,killed:1	brother:1			killed:1,whore:1,hurt:1	brave:1,like:1		whore:1	cunt:1	34
					hurt:1	joy:1,safe:1,promise:1,free:1,happy:1				35
cut:1,kill:1	kill:1			people:1	wrong:1,sad:1,kill:1,hurt:1	beautiful:1,careful:1,won:1,care:1				36
bastard:1		brothers:1		boys:1	hurt:1	promise:1,hope:1			bastard:1	37
		sisters:1,son:1,mother:1	homes:1	lady:1		grace:2,safely:1,virtue:1	mercy:1,lord:1			38
stupid:1,war:1,fighting:1	war:1	brothers:1	home:1	lady:1,man:1	war:1	kind:4,play:2,good:1,like:1,friend:1,forgive:1	lord:1			39
		father:1,brother:1,mother:1		men:1,child:1	screaming:1	rich:1		naked:1		40
		brother:1			screaming:1	friend:2,playing:1				41
	death:2,dead:2	brother:1		man:3,girl:1	screamed:1,shook:1					42
		brother:1		ladies:1,girl:1,man:1		calm:1,grace:1				43
						beautiful:1,hope:1				44
			oven:2,gates:1			trust:2,nice:2,better:1,warm:1,pretty:1,ready:1,important:1				45
fight:1			kitchens:1			trusted:1,free:1				46
fought:1,insult:1		sons:2,families:1,father:1,brother:1,son:1	families:1		insult:1	like:2,grace:2,promises:1,bravely:1,well:1,pleased:1,admire:1,thank:1	lords:2			47
fought:2,battle:2,mad:2,rebels:1,war:1,insult:1	war:1			men:2,boy:1	mad:2,insult:1,war:1	fine:2,liked:1,good:1,like:1,loyal:1,heroes:1,grace:1,glorious:1,happy:1				48
insult:1	dying:1	wife:1,brother:1,son:1		man:1	insult:1	relieved:1,giving:1,well:1,grace:1,kiss:1	pray:1	kiss:1		49
		nephew:1,uncle:1	rooms:1	men:2,man:1	distracted:1	smiles:1,brave:1,dear:1,smile:1,grace:1,sure:1	lord:1			50
despise:1,shit:1		sister:1,father:1,brother:1		man:2,men:1	despise:1,shit:1	intelligent:3,better:1,play:1,like:1,honest:1	lord:1		shit:1	51
enemies:2,cunts:1,vicious:1	drowned:2,alive:1	father:1	gates:1	men:2	enemies:2,vicious:1	good:2,enjoy:1,play:1,like:1,played:1,well:1,worship:1,honorable:1,playing:1,honor:1	lord:2,worship:1	tits:1	cunts:1,tits:1	52
				girl:1		careful:1,good:1,true:1,friend:1				53
	die:2	mother:2	house:1	children:2	witch:1	safe:1,love:1,strong:1,sure:1		love:1,breast:1,womb:1		54
damn:1	bury:1	mother:1		children:2		won:1			damn:1	55
		wife:1		man:1	hurt:1	hoped:1				56
blame:1,killed:1	killed:1		gates:1	boys:1	killed:1		lords:1			57
										58
										59
