anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{'cut': 1}	{'good': 1}	{'patience': 1}	{}	{'envelopment': 1, 'men': 2}	{}	{'what': 1, 'good': 1, 'like': 1, 'have': 2, 'that': 4, 'won': 2, 'charge': 1}	{}	{'horses': 1}	{}	15
{}	{}	{'making': 1, 'make': 1, 'man': 3, 'space': 1}	{}	{'man': 3}	{'single': 1}	{'sharp': 1, 'what': 1, 'likes': 1, 'that': 1}	{'single': 1}	{'how': 2, 'trusted': 1, 'should': 1}	{}	16
{'fought': 1}	{}	{'broomsticks': 1, 'makes': 1, 'son': 1}	{'overconfident': 1, 'broomsticks': 1}	{'girl': 1}	{}	{'what': 2, 'plays': 1, 'trueborn': 1, 'that': 1, 'than': 4, 'better': 1, 'won': 2, 'have': 2, 'winterfell': 1, 'overconfident': 1, 'playing': 1, 'greater': 1}	{}	{'how': 1, 'who': 1, 'should': 1}	{}	17
{}	{'odds': 1, 'good': 1, 'alive': 1}	{'many': 1, 'make': 1, 'brother': 1}	{}	{'many': 1, 'men': 1}	{}	{'what': 3, 'good': 1, 'greater': 1, 'that': 4, 'wins': 1, 'had': 2, 'lucky': 1, 'won': 1, 'have': 6, 'winterfell': 1}	{}	{'house': 1, 'bit': 1, 'should': 1}	{}	18
{'fuckers': 1}	{}	{'king': 1, 'man': 1}	{}	{'himself': 1, 'man': 1}	{}	{'loved': 1, 'won': 1, 'hope': 2, 'free': 1}	{}	{'loved': 1, 'fuckers': 1, 'hope': 2}	{'fuckers': 1}	19
{'made': 1}	{'good': 1}	{'king': 1, 'made': 1, 'mance': 1, 'maybe': 1, 'manner': 1, 'kings': 1, 'speaking': 1, 'man': 2}	{}	{'man': 2, 'mance': 1, 'manner': 1}	{'made': 1, 'witch': 1}	{'loved': 2, 'what': 1, 'good': 1, 'like': 1, 'have': 1, 'that': 2, 'had': 1}	{}	{'thought': 1, 'loved': 2}	{}	20
{'sucking': 1, 'war': 1}	{'soldier': 1, 'war': 1}	{'sucking': 1}	{}	{'lady': 1}	{'war': 1}	{'what': 1, 'like': 1, 'that': 2, 'better': 1, 'thanks': 1, 'have': 1, 'than': 1, 'happy': 1}	{}	{}	{'sucking': 1}	21
{}	{}	{'commands': 2, 'commander': 1}	{}	{'commands': 2, 'commander': 1}	{'lose': 1}	{'what': 3, 'have': 2}	{}	{'how': 2}	{}	22
{}	{'die': 1, 'god': 1}	{'small': 1, 'maybe': 2, 'kind': 1, 'part': 1, 'brought': 1}	{}	{}	{}	{'what': 1, 'like': 1, 'kind': 1, 'that': 1}	{}	{'else': 1}	{}	23
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	24
{'dwarf': 2}	{'dwarf': 2}	{'making': 2, 'make': 1, 'person': 1, 'makes': 1, 'man': 1}	{}	{'person': 1, 'man': 1}	{'since': 1, 'dwarf': 2}	{'jokes': 2, 'winterfell': 1, 'look': 1, 'have': 1, 'joke': 2}	{'since': 1}	{'how': 1, 'who': 1, 'nobility': 1}	{}	25
{}	{'return': 1, 'returned': 1, 'alive': 1}	{'brought': 1, 'uncle': 1, 'expect': 1, 'paid': 1, 'imagine': 1}	{'home': 1}	{'boys': 2, 'men': 1}	{}	{'knowing': 1, 'what': 1, 'like': 1, 'that': 2, 'support': 1, 'had': 2, 'took': 1, 'agree': 1, 'have': 2, 'growing': 1, 'winterfell': 1, 'has': 1, 'than': 1}	{}	{'home': 1, 'who': 1}	{}	26
{}	{}	{'king': 1, 'masters': 1, 'marriage': 2, 'demands': 1, 'demand': 1, 'imagine': 1, 'kingdoms': 1}	{}	{'demands': 1, 'demand': 1}	{}	{'what': 1, 'won': 1, 'have': 3, 'that': 1, 'than': 1, 'free': 1}	{}	{'big': 1, 'shouldn': 1, 'without': 1, 'cock': 1}	{'cock': 1}	27
{'raping': 1}	{}	{'kingdoms': 3, 'woman': 1, 'uncle': 1, 'asking': 1, 'reasonable': 1, 'demanding': 2}	{'independence': 1}	{'woman': 1, 'demanding': 2, 'men': 1}	{}	{'what': 1, 'like': 1, 'that': 3, 'support': 1, 'took': 1, 'free': 1, 'better': 1, 'respect': 1, 'than': 2}	{}	{'who': 1, 'raping': 1}	{}	28
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	29
{}	{}	{'make': 1, 'brother': 1, 'man': 1}	{}	{'man': 1}	{}	{'ready': 1, 'play': 1, 'like': 1, 'have': 1, 'that': 2}	{}	{'those': 1}	{}	30
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	31
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	32
{}	{}	{'prepare': 2, 'commander': 1}	{}	{'commander': 1}	{}	{'charge': 2}	{}	{}	{}	33
{}	{}	{}	{}	{}	{}	{'charge': 1}	{}	{}	{}	34
{}	{}	{}	{}	{'men': 1}	{}	{}	{}	{}	{}	35
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	36
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	37
{}	{}	{'may': 1, 'taking': 1}	{}	{}	{}	{}	{}	{'who': 2, 'show': 1}	{}	38
{}	{}	{}	{}	{'infantry': 1}	{}	{}	{}	{}	{}	39
{}	{}	{}	{}	{'infantry': 1}	{}	{}	{}	{}	{}	40
{'fuck': 1}	{}	{}	{'home': 1}	{}	{}	{}	{}	{'home': 1, 'fuck': 1}	{'fuck': 1}	41
{}	{}	{}	{}	{'men': 1}	{}	{'winterfell': 1, 'have': 3}	{}	{}	{}	42
{}	{}	{}	{}	{}	{}	{'wonderful': 1, 'like': 1, 'that': 1}	{}	{}	{}	43
{}	{'bury': 1}	{'brother': 1, 'next': 1}	{}	{}	{}	{}	{}	{}	{}	44
{'hello': 1}	{}	{}	{}	{}	{}	{}	{'hello': 1}	{}	{'hello': 1}	45
{}	{}	{'part': 1}	{}	{}	{}	{'that': 1}	{}	{'house': 1}	{}	46
{}	{}	{}	{}	{'yourself': 1}	{}	{'harm': 1, 'haven': 1}	{}	{'hounds': 1}	{}	47
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	48
