anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	chunk
{'vile': 2}	{'body': 2, 'bodies': 2}	{'risking': 1, 'woman': 1, 'uncle': 2, 'asking': 1, 'brothels': 1, 'married': 1, 'mother': 2}	{'petyr': 3}	{'woman': 1}	{'vile': 2}	{'loved': 2, 'what': 3, 'save': 1, 'love': 1, 'pretty': 1, 'that': 1, 'sweetest': 1, 'hasn': 1, 'loves': 1, 'have': 1, 'has': 1, 'than': 1, 'handsome': 1}	{}	{'loved': 2, 'love': 1, 'loves': 1, 'whores': 1, 'who': 1, 'those': 1}	{}	27
{'execute': 1, 'dwarf': 1}	{'dwarf': 1}	{'king': 1, 'execute': 1, 'marry': 1}	{}	{'girl': 1, 'lady': 1}	{'dwarf': 1}	{'has': 1, 'loves': 1, 'free': 1, 'that': 3}	{}	{'who': 1, 'robin': 1, 'loves': 1, 'should': 1}	{}	28
{'made': 1}	{}	{'made': 1, 'brother': 1}	{}	{'lady': 3}	{'made': 1}	{'perhaps': 1, 'have': 1, 'free': 1, 'that': 2}	{}	{'how': 1, 'horse': 1, 'without': 1, 'though': 1, 'should': 1}	{}	29
{}	{'good': 1}	{}	{}	{'lady': 2}	{'releasing': 1}	{'what': 1, 'good': 1, 'either': 1, 'have': 1, 'that': 2, 'happen': 1, 'releasing': 1}	{'releasing': 1}	{}	{}	30
{'hell': 1}	{'die': 1}	{'maybe': 1, 'swordsman': 1}	{}	{'swordsman': 1}	{}	{'what': 1, 'that': 3, 'greatest': 1, 'like': 1}	{'hell': 1}	{'who': 2}	{'hell': 1}	31
{'fucking': 1}	{'dead': 2}	{'fucking': 1, 'swordsman': 2}	{}	{'boy': 1, 'swordsman': 2}	{}	{'what': 2, 'like': 1, 'that': 1, 'haired': 1, 'hair': 1, 'greatest': 2, 'have': 3, 'than': 1}	{}	{'fucking': 1, 'how': 1, 'who': 3, 'whore': 1}	{'fucking': 1}	32
{'fucking': 1}	{'dead': 1}	{'fucking': 1}	{}	{}	{}	{'had': 1, 'grace': 1}	{}	{'fucking': 1, 'big': 1}	{'fucking': 1}	33
{}	{'gods': 1, 'good': 1}	{'may': 1, 'sister': 1, 'paramour': 1}	{'gardens': 1}	{}	{'sad': 2}	{'jokes': 1, 'good': 1, 'love': 1, 'have': 1, 'that': 2, 'perhaps': 1, 'joke': 1}	{}	{'without': 1, 'love': 1, 'show': 1}	{}	34
{}	{'good': 1, 'alive': 1}	{'sister': 1, 'man': 2, 'son': 2}	{}	{'man': 2}	{}	{'what': 1, 'good': 1, 'love': 1, 'have': 2, 'save': 2, 'haven': 1}	{}	{'throughout': 1, 'love': 1}	{}	35
{}	{}	{'king': 1, 'working': 1}	{'gardens': 1}	{'girls': 3}	{}	{'everywhere': 1, 'loves': 1, 'have': 2, 'that': 1, 'best': 1, 'happy': 1}	{}	{'loves': 1}	{}	36
{'hells': 1}	{'gods': 1}	{'mother': 1, 'skin': 1}	{}	{'lady': 3}	{}	{'cook': 1, 'cooked': 1, 'have': 2}	{'hells': 1, 'rabbit': 1}	{'rabbit': 1}	{'hells': 1}	37
{}	{}	{'brought': 1, 'exactly': 1}	{}	{}	{}	{'helping': 1, 'cooks': 1, 'that': 1, 'thank': 1, 'what': 2}	{}	{}	{}	38
{'replies': 1}	{'returned': 1}	{'kingsguard': 2, 'man': 1}	{}	{'man': 1}	{'replies': 1}	{'wine': 1}	{}	{'how': 1, 'who': 1}	{}	39
{}	{'bloody': 1}	{}	{}	{'girl': 1}	{}	{'what': 1, 'freezing': 1, 'that': 1}	{}	{}	{'bloody': 1}	40
{}	{}	{}	{}	{}	{}	{'have': 1}	{}	{}	{}	41
{}	{'weirwood': 1}	{'matter': 1, 'matters': 1}	{}	{}	{}	{'what': 1, 'already': 1, 'great': 1, 'have': 1, 'that': 1}	{}	{}	{}	42
{}	{'hodor': 1}	{'make': 1}	{}	{}	{}	{'have': 2}	{}	{'how': 1, 'hodor': 1}	{}	43
{'cutthroat': 1}	{}	{'many': 1, 'brothers': 1, 'paid': 1}	{}	{'many': 1, 'men': 1}	{}	{'what': 2, 'already': 1, 'like': 1, 'have': 2, 'care': 1}	{}	{'how': 1, 'should': 1}	{}	44
{'whatever': 1}	{'hodor': 8}	{}	{}	{'girl': 1}	{'closer': 1}	{'better': 1, 'liked': 1, 'what': 1, 'whatever': 1, 'chained': 1}	{}	{'without': 1, 'hodor': 8, 'class': 1, 'hounds': 1}	{'class': 1}	45
{}	{'woods': 1, 'hodor': 2}	{'looking': 1, 'sister': 1}	{}	{'girl': 1}	{}	{'hair': 1, 'looking': 1, 'what': 2, 'like': 3, 'pretty': 2}	{}	{'hodor': 2}	{}	46
{}	{}	{'sister': 2}	{}	{}	{'close': 1}	{'what': 3, 'have': 3, 'that': 3, 'fine': 2, 'haven': 1, 'happened': 1}	{}	{'how': 1}	{}	47
{}	{'body': 1, 'die': 1, 'bury': 1}	{}	{}	{}	{}	{}	{}	{}	{}	48
{'cut': 1}	{'hodor': 4}	{'party': 1, 'talking': 1}	{}	{'boy': 1, 'lady': 1}	{'idiot': 1}	{}	{}	{'hodor': 4}	{}	49
{}	{'hodor': 7}	{}	{}	{}	{}	{}	{}	{'hodor': 7}	{}	50
{'cut': 2}	{'hodor': 5}	{'brother': 1}	{}	{}	{}	{'won': 1, 'free': 1}	{}	{'hodor': 5}	{}	51
{}	{'good': 1, 'hodor': 2}	{}	{}	{'men': 1}	{}	{'good': 1, 'had': 1, 'have': 1, 'free': 2}	{}	{'hodor': 2}	{}	52
{}	{}	{'man': 1, 'parry': 1}	{}	{'man': 1}	{}	{'what': 1, 'like': 1, 'free': 1, 'that': 1}	{}	{'how': 4, 'honor': 1}	{}	53
{}	{}	{}	{}	{}	{}	{'what': 1}	{}	{'honor': 1}	{}	54
{'hells': 1}	{'dead': 1}	{'brothers': 1, 'man': 1}	{}	{'man': 1}	{'lost': 1}	{'what': 1, 'that': 1}	{'hells': 1}	{}	{'hells': 1}	55
{'hells': 1}	{}	{}	{}	{}	{}	{}	{'hells': 1}	{}	{'hells': 1}	56
{}	{}	{'mance': 2, 'brother': 1}	{}	{'boy': 1, 'mance': 2}	{}	{'respect': 1, 'what': 1, 'has': 1, 'than': 1}	{}	{'should': 1}	{}	57
{}	{'dead': 1}	{}	{}	{}	{}	{}	{}	{}	{}	58
{}	{}	{}	{}	{}	{}	{}	{}	{}	{}	59
