anger	death	family	home	humans	negative_affect	positive_affect	religion	sexual	swear	time	season	episode
		daughter:1		girl:1,girls:1	dull:1	sweet:2,good:1,like:1,gorgeous:1,lovely:1,well:1		pregnant:1		49	5	6
			home:1		ruined:1	loved:1,well:1,pretty:1		loved:1		50	5	6
			bath:1	lady:3		please:1				51	5	6
punish:1						please:1,care:1	lord:1			52	5	6
			house:1	woman:1						53	5	6
		father:1	house:2	lady:1,man:1	dreadfort:1	blessings:1	blessings:1			54	5	6
				man:1						55	5	6
lying:1		father:1		lady:1	lying:1	gentle:1,kind:1,good:1,pleased:1,happy:1	lord:3	virgin:2		56	5	6
lying:1		husband:1,wife:1		man:1	lying:1	good:1,honest:1				57	5	6
hate:1				girl:1						58	5	6
				woman:1						59	5	6
weapons:1,kill:1,fighting:1	kill:1	family:3,brother:1,wife:1	family:3	baby:1,boy:1,people:1	weapons:1,kill:1	friends:1,engaged:1,like:1				0	5	7
danger:1			gates:1,window:1	man:2,girl:1,woman:1,lady:1,people:1		better:1,save:1,peace:1,free:1				1	5	7
										2	5	7
										3	5	7
fighting:1,insult:1	died:1	brothers:1			insult:1	thank:1,honesty:1	lord:1			4	5	7
kill:1	kill:1				kill:1	safe:1,thank:1,hope:1	lord:1			5	5	7
		brother:1				like:2,laughed:1,laugh:1,jolly:1				6	5	7
		wife:1		lady:1	hurt:1,hurts:1					7	5	7
		family:2,son:1	family:2,window:1,room:1		worse:2	please:1,friends:1,promise:1	lord:1			8	5	7
						promise:1				9	5	7
		mother:1				good:1				10	5	7
		brother:1		man:1		gentler:1,faithful:1,wiser:1	lord:1,faithful:1			11	5	7
					losing:1	friends:1				12	5	7
		father:1,wife:1				beautiful:1,pleased:1,happy:1				13	5	7
battle:1,bastard:1,fighting:1		stepmother:1,brother:1,son:1		baby:1,boy:1,lady:1,people:1		loyal:1,stronger:1,luck:1	lord:2	pregnant:1	bastard:1	14	5	7
bastard:2,bastards:1		brother:1		lady:1		well:1,like:1,friend:1	lord:1		bastard:2,bastards:1	15	5	7
		husband:1,wife:1	home:1	lady:1						16	5	7
	died:1			men:1	lose:1	loyal:1				17	5	7
					risk:2,lost:1	better:1,won:1,grace:1				18	5	7
battle:1,battlements:1				man:1	lowered:1	trust:3,great:1,sure:1,grace:1,trusted:1	prophecies:1,lord:1,sacrifices:1			19	5	7
bastard:1	dead:1	daughter:1			doubt:1,lost:1	better:1			bastard:1	20	5	7
rude:1		brother:2		girl:2,man:2	lonely:1,rude:1	kiss:4,love:2,pretty:2,better:1,beauty:1,affection:1,nice:1		kiss:4,love:2		21	5	7
stubborn:1,bitch:1,shit:1,fuck:1,lying:1,killed:1	killed:1		door:1,room:1		lying:1,killed:1,shit:1,shake:1	hero:1		ass:1,fuck:1	ass:1,fuck:1,shit:1,bitch:1	22	5	7
killed:3	killed:3				killed:3	save:1,lover:1		lover:1		23	5	7
stupid:1,fighter:1,killed:1	ghost:1,killed:1			man:1	hurting:1,killed:1	care:2,kind:1,promise:1,like:1				24	5	7
						please:1				25	5	7
					hurting:1	sure:1				26	5	7
fought:1,killed:1,fighting:1	slaughtering:1,killed:1		house:1	woman:1,men:1	killed:1	honors:2,great:1,friends:1				27	5	7
fighter:1						funny:2,great:1,well:1				28	5	7
fight:2,jealous:1,ridiculous:1,fighting:1,killing:1	killing:1	sons:1	pillow:1	girl:1,men:1,man:1	jealous:1,ridiculous:1,killing:1	thank:2,free:1,funny:1,smart:1,freed:1	lord:2			29	5	7
enemies:2,fight:1,petty:1	death:1			man:1	enemies:2,wrong:1					30	5	7
	slaughter:1			person:1		great:2,wise:1,like:1,free:1				31	5	7
				people:3,man:2,lady:1	dull:1	good:1			bloody:1	32	5	7
punished:1,lied:1		sons:2,grandson:2,granddaughter:2,father:1		lady:1	lied:1	useful:1,pride:1,talent:1,richest:1,truth:1	lords:1,sacred:1			33	5	7
blame:1,rapists:1,punished:1,murderers:1,punish:1	murderers:1	brother:1,grandchildren:1	house:1	men:1,lady:1,children:1,women:1		sure:1	sacred:2,holy:1	rapists:1		34	5	7
			house:1	lady:1		better:1,won:1,love:1,wealth:1		love:1		35	5	7
blame:1,kill:1	kill:1	father:1,brother:1,grandfather:1			kill:1	strong:1,kissed:1		kissed:1		36	5	7
war:2	war:2,casualty:1				war:2,despair:1	love:3,well:1,strong:1		love:3		37	5	7
		sister:1,brother:1		boy:2,children:1		win:1,happiness:1,freedom:1				38	5	7
dangerous:1,threats:1		mother:1	home:3		worried:1	hopes:1,well:1,satisfies:1,good:1,love:1		love:1		39	5	7
fighter:1	die:1	brothers:2,wife:2		men:2,woman:1	hurt:1	amazing:1,wonderful:1,lucky:1,good:1				40	5	7
				women:4,woman:2		beautiful:4,great:1,well:1,thank:1,gorgeous:1				41	5	7
						like:1,special:1				42	5	7
	death:1			woman:1		beautiful:1,well:1,handsome:1				43	5	7
						like:2,safest:1				44	5	7
murdered:1	murdered:1	grandchildren:1	house:3		wrong:1	promise:2,impressed:1	lord:1			45	5	7
lies:1,fighters:1,fight:1	death:1,died:1			man:1	lies:1,worthless:1	kind:2,great:2,interests:1,smiled:1,triumph:1,handsome:1				46	5	7
fighters:1					lower:1	great:2,honor:1				47	5	7
fight:3,fucking:1	die:2					glory:2,grace:2,glorious:2,honor:1		fucking:1	fucking:1	48	5	7
fucking:1						grace:1	sacrificed:1	fucking:1	fucking:1	49	5	7
										50	5	7
						please:1,true:1,grace:1,pleasure:1				51	5	7
confront:1		brother:1				good:1				52	5	7
lies:1,mad:1		son:1		men:1	lies:1,upset:1,mad:1,isolation:1	faith:1,good:1,eager:1,easily:1,innocence:1,hope:1,calm:1	faith:1			53	5	7
bitch:1,hateful:1		sister:1,son:1				well:1,thank:1			bitch:1	54	5	7
violation:1		mother:2,brother:1			violation:1	faith:1,well:1,thank:1	mercy:2,faith:1,confess:1			55	5	7
			clean:1	men:1,people:1	vanity:1	faith:1,great:1,worshipped:1	chapel:2,altar:1,worshipped:1,faith:1			56	5	7
lies:1				man:1	lies:1,low:1	true:2	spirit:1			57	5	7
					sin:1,vanity:1	pride:1,heavens:1,like:1	heavens:1,sin:1,soul:1			58	5	7
	die:1				lost:2					59	5	7
						playing:1,original:1				0	5	8
										1	5	8
killed:2,murdered:1,kill:1,killer:1,revenge:1,fighting:1	killed:2,murdered:1,killer:1,kill:1	family:2,father:1,mother:1	family:2	baby:1,members:1,man:1	killed:2,kill:1,killer:1,worst:1,revenge:1	grace:2,welcome:1				2	5	8
kill:1	kill:1,alive:1		houses:1	person:1,girl:1,men:1	weaknesses:1,kill:1	better:2,wealth:2,benefit:1,strengths:1,well:1,best:1,supporters:1				3	5	8
kill:2,torturing:1,killing:1	kill:2,die:1,killing:1			people:2,man:2	kill:2,doubt:1,killing:1	well:2,better:1,devoted:1,promises:1,trust:1				4	5	8
kill:1,kills:1	kill:1,kills:1				unpleasant:1,kill:1,kills:1	truth:2,trust:2,devoted:1,great:1,sure:1,love:1,forgive:1,opportunities:1,worships:1,wise:1,opportunity:1	confess:1,worships:1	love:1		5	5	8
						devotion:2,inspires:1,inspire:1				6	5	8
		son:1					confess:2			7	5	8
			bakers:1,home:1			impressive:1				8	5	8
				girl:1,man:1		fine:1				9	5	8
				children:2,man:1		please:4,best:1,nice:1				10	5	8
	dies:1	family:1	family:1	man:4,girl:1,woman:1,child:1	loses:2	wins:1				11	5	8
				girl:2,man:2		ready:1				12	5	8
lies:1,murder:1	murder:1,death:1				lies:1	faith:1,grace:1,hope:1	faith:1,belief:1	incest:1		13	5	8
		son:2,uncle:1,mother:1				grace:3,surely:1,won:1,well:1,grand:1				14	5	8
						good:1,forgiveness:1,won:1	confess:1			15	5	8
cut:1						helping:1,good:1				16	5	8
killed:1	killed:1	brothers:2,family:1	family:1	boys:2	killed:1					17	5	8
killed:1	killed:1		gates:1	boys:1,men:1	killed:1	freeze:1				18	5	8
killed:1,defensive:1,fight:1	killed:1	father:1	house:1	men:1,people:1	disagree:1,killed:1,defensive:1	good:1,opportunity:1,smart:1,advantage:1,engage:1				19	5	8
killed:3,mad:1	killed:3,death:1	father:5,fathers:1		children:1	killed:3,mad:1	safest:1				20	5	8
murder:1,killed:1,fighting:1	murder:1,killed:1	sister:1,married:1		people:1	killed:1	kind:3,good:2,well:2,wise:1,impressive:1,entertainment:1,agreed:1,certainly:1,won:1,convinced:1				21	5	8
kill:2,killed:2,murdered:1	kill:2,killed:2,murdered:1,slaughtered:1	brother:2,father:1		person:1	kill:2,killed:2	well:2,trust:2,convinced:1,interesting:1				22	5	8
fought:1,fight:1			home:2	people:3,child:1		better:1,jokes:1,generous:1,good:1,joking:1,support:1,supports:1				23	5	8
	alive:1	fathers:1	house:2	person:2,members:1		beautiful:1,won:1,like:1,rich:1,support:1,well:1,shares:1				24	5	8
fight:2				man:1		great:2,won:1,best:1,win:1,wins:1,free:1,happy:1				25	5	8
	die:2			woman:1,lady:1		sure:1,wealthy:1	confess:3			26	5	8
					scared:1,worry:1,hurt:1	good:2				27	5	8
killed:2,fighting:1,fight:1	killed:2,slaughtered:1	dad:1,mom:1		baby:1,men:1,people:1	killed:2	good:2,save:1,like:1	lord:1			28	5	8
cut:1	dead:1		gates:1	man:2	wrong:1,risk:1,worry:1,worrying:1	trust:1				29	5	8
										30	5	8
war:3	war:3				war:3	trust:1	lord:1			31	5	8
fight:3,fucking:1,suck:1,cut:1						giving:1,pretty:1		fucking:1,cock:1	fucking:1,suck:1,cock:1	32	5	8
						friends:3,won:1,friendship:1	lord:1			33	5	8
shits:1,trick:1,kill:1	kill:1			man:2	shits:1,kill:1	care:1,good:1,free:1,luck:1			shits:1	34	5	8
war:2,weapons:1	war:2,died:1			people:2,man:1	war:2,weapons:1	trust:1,good:1,share:1				35	5	8
killing:1,damn:1,cunt:1,fighting:1,attacked:1	die:1,alive:1,dead:1,killing:1	brothers:2,father:1,uncle:1		men:1,children:1	lost:2,killing:1	courage:2,peace:1	lord:1,mercy:1		damn:1,cunt:1	36	5	8
fight:2,fuckers:1	dead:1	daughters:1		children:1,man:1		prettier:1,free:1		fuckers:1	fuckers:1	37	5	8
fuck:1	dead:2			men:1,man:1		trust:2		fuck:1	fuck:1	38	5	8
enemy:2,fucking:1,hate:1,dump:1					enemy:2,dump:1			fucking:1	fucking:1	39	5	8
fucking:1,stubborn:1		folks:1		man:2		better:1,good:1,promise:1,ready:1,careful:1,free:1		fucking:1	fucking:1	40	5	8
						won:1				41	5	8
			gates:2							42	5	8
			gate:2,gates:1			please:1				43	5	8
						ready:1				44	5	8
				man:1						45	5	8
fucking:1	dies:1			girls:1			lord:1	fucking:1	fucking:1,bloody:1	46	5	8
										47	5	8
						okay:2				48	5	8
										49	5	8
										50	5	8
										51	5	8
										52	5	8
fuck:2	die:1							fuck:2	fuck:2	53	5	8
										54	5	8
										55	5	8
										56	5	8
										57	5	8
						playing:1				58	5	8
						playing:1				59	5	8
										0	5	9
										1	5	9
										2	5	9
weapons:1,destroyed:1,enemy:1	dead:1			men:2	weapons:1,destroyed:1,enemy:1	grace:1,truth:1				3	5	9
	dead:1					won:1,forgive:1,grace:1				4	5	9
										5	5	9
	alive:1		gates:1		lost:1	save:1				6	5	9
						good:1				7	5	9
killed:1	killed:1			men:1	killed:1	sure:1,grace:1	lord:1			8	5	9
war:1	war:1	family:2	family:2	boy:3,girl:1	war:1,empty:1	grace:2				9	5	9
kill:1,dumb:1	kill:1			man:1	kill:1,dumb:1	like:2,grand:1,true:1,hoping:1			dumb:1	10	5	9
stubborn:1	grave:1	son:1				beautiful:1,welcome:1,like:1,thank:1				11	5	9
		uncle:1				please:1,thank:1,forgive:1				12	5	9
threatening:1,war:1	war:1	niece:1	room:1		war:1	agrees:1,lovely:1,safety:1,like:1,excellent:1				13	5	9
battlefields:1,war:1,hell:1	war:1	sister:1		men:1,people:1	war:1		hell:1,lord:1		hell:1	14	5	9
	death:1	son:1,father:1,nieces:1,brother:1,mother:1		girls:1		won:1,love:1,hope:1,importance:1,engagement:1,accept:1,happy:1		love:1		15	5	9
punish:1,punished:1		father:1		man:3		good:1,value:1,free:1	mercy:1			16	5	9
humiliation:2		sister:1			hurt:1	better:2,love:2,play:1,luck:1		love:2		17	5	9
				woman:1,man:1	slut:1	beautiful:1,good:1,freedom:1,agreed:1,truth:1,handsome:1,glad:1,happy:1	mercy:1	slut:1		18	5	9
								cock:1	cock:1	19	5	9
				girl:4			lord:1			20	5	9
						free:2,sure:1,satisfactory:1,good:1,hope:1,best:1,welcome:1	lord:2			21	5	9
cut:1				man:2	lose:1	interest:2,good:1,promise:1,won:1,best:1,reward:1,glad:1	lord:1			22	5	9
cunts:1,hell:1,shit:1,fucker:1	die:1			boy:1	shit:1	good:1,sharing:1,kisses:1,kiss:1	hell:1	kisses:1,kiss:1,fucker:1	cunts:1,hell:1,shit:1,fucker:1	23	5	9
				lady:1		sweetness:1,likes:1				24	5	9
				girl:1		assure:1,well:1				25	5	9
				girl:1		better:1,thank:1		cockstand:1	cockstand:1	26	5	9
				girl:1		good:1				27	5	9
rebellion:1				man:2,girl:1						28	5	9
	die:1									29	5	9
		daughter:1,niece:1	home:1	people:1		thrilled:1,agreed:1,love:1,like:1,kindly:1		love:1		30	5	9
		daughter:1		man:1		love:2,innocent:1		love:2		31	5	9
fought:2,fight:2	dead:1	brothers:2,father:1,brother:1		people:1	disaster:1	well:1,truly:1				32	5	9
				person:1,man:1		true:1				33	5	9
hate:1		father:1,daughter:1	house:1			good:1				34	5	9
		father:2				forgive:1				35	5	9
		father:6	cleanse:1	girl:1		please:8,great:1,good:1	lord:2			36	5	9
		mother:12,father:4				please:13,faith:1,accept:1	lord:3,faith:1,sacrifice:1			37	5	9
		mother:1				please:5				38	5	9
						sure:1				39	5	9
										40	5	9
				man:1						41	5	9
angry:2,kill:2,fought:1,fighting:1,murder:1	kill:2,murder:1			men:3,man:2,people:1	kill:2	ready:1,like:1,triumph:1				42	5	9
cruelty:1,killing:1	death:1,killing:1				unpleasant:1,killing:1	great:2,easy:2,favor:1,vital:1,like:1				43	5	9
	die:1,died:1,dying:1	father:1		men:2,people:1,man:1	wrong:1	well:2,good:2,liked:1,true:1,great:1				44	5	9
						grace:1				45	5	9
										46	5	9
										47	5	9
										48	5	9
										49	5	9
						grace:2				50	5	9
										51	5	9
										52	5	9
										53	5	9
										54	5	9
										55	5	9
										56	5	9
										57	5	9
										58	5	9
										59	5	9
		mother:1				playing:1,original:1	mercy:1			0	5	10
						playing:1				1	5	10
				men:1		grace:2,good:1,promise:1	lord:2			2	5	10
cut:1					worse:1	grace:1				3	5	10
				men:1,lady:1		grace:1,hope:1				4	5	10
hated:1,killed:1	killed:1	brothers:1		man:1	killed:1	friends:2,save:1,like:1,winning:1	lord:1,sacrifice:1			5	5	10
	die:2,dying:1			baby:2		trust:1,well:1				6	5	10
beaten:1	death:1			women:1		carefully:1,well:1,thank:1,glad:1			bloody:1	7	5	10
										8	5	10
										9	5	10
				lady:1						10	5	10
				sir:1		party:1,grace:1				11	5	10
										12	5	10
						please:2				13	5	10
murdered:2,fighting:1,fight:1	murdered:2			women:1						14	5	10
	die:1		house:1	men:1			lord:1			15	5	10
		wife:1			lonely:1	like:1,accept:1				16	5	10
	die:3,dying:1	father:1		boy:1,lady:1		please:1				17	5	10
			gate:1			good:1				18	5	10
										19	5	10
cut:1										20	5	10
killing:1	killing:1			person:1	killing:1	glad:1				21	5	10
										22	5	10
	die:2,death:1			girl:2,man:1	wrong:1	ready:1				23	5	10
poison:1				girl:1		good:1,friend:1				24	5	10
			home:2	child:1		safe:1,thank:1,happiness:1,forgive:1				25	5	10
		mother:2	home:1	boy:1,girl:1	desperate:1,lose:1	like:2,glad:2,good:1,well:1,lucky:1,sure:1,ready:1,nice:1,happy:1	lord:1	pussy:1	pussy:1	26	5	10
idiot:1,hated:1		mother:1		people:1,children:1,man:1	idiot:1	love:3,like:2,sure:1,well:1,likes:1		love:3		27	5	10
		father:1,mother:1				glad:2				28	5	10
										29	5	10
fighting:1				woman:1	wrong:1	love:1		love:1		30	5	10
fight:1	dead:1					good:1,thank:1				31	5	10
fought:2,kill:2,blame:1,fight:1	kill:2	family:1	family:1	child:1	kill:2	fine:2,promises:1,good:1,useful:1,great:1,forgive:1,thanks:1,careful:1	mormont:1			32	5	10
				man:1,people:1		certainly:1,strong:1,respect:1,peace:1,true:1,value:1,trusts:1				33	5	10
					ruin:1	good:2,like:1,friend:1,friends:1,glorious:1,happy:1				34	5	10
enemy:1,war:1	war:1	mother:1			enemy:1,war:1	friends:2,favor:1,strengths:1,grand:1,heroes:1,promising:1,well:1				35	5	10
			home:2		hurt:1	sweet:1				36	5	10
				people:1		well:1				37	5	10
										38	5	10
										39	5	10
			clean:1				confess:2,sinned:1			40	5	10
		husband:2,cousin:1,mother:1		men:1,man:1	sins:2,lonely:1	great:1,grace:1,free:1,forgive:1	sins:2,mercy:1,confession:1,holy:1,confess:1,confessed:1			41	5	10
bastards:1		brother:2,fathered:1		children:2	sin:1	truth:2,good:1,innocence:1,truths:1,grace:1,honest:1	confessed:1,sin:1	incest:1	bastards:1	42	5	10
		mother:2,son:1				thank:3,good:1,please:1,free:1,wisdom:1	mercy:1,merciful:1			43	5	10
										44	5	10
										45	5	10
		mother:1	house:1	men:1,people:1	sins:1	grace:2,pride:1,good:1,forgiveness:1	demonstrate:1,confessed:1,sins:1,sinner:1	naked:1		46	5	10
					shame:14					47	5	10
bitch:5,fucker:4,cunt:2,fuck:1		brother:2			shame:23,whore:7		sinner:2	whore:7,fucker:4,tits:1,fuck:1	bitch:5,fucker:4,cunt:2,fuck:1,tits:1	48	5	10
bitch:4,suck:2					shame:14,whore:9,slut:1		sinner:1	whore:9,cocks:1,slut:1	bitch:4,suck:2,cocks:1	49	5	10
fucker:3		brother:2			shame:22,whore:2			fucker:3,whore:2	fucker:3	50	5	10
					shame:11					51	5	10
evil:1,enemies:1	dead:1				enemies:1	grace:3,good:1,please:1,honor:1	holy:1			52	5	10
fight:3,damn:1			gates:1	men:1		safe:1			damn:1,bloody:1	53	5	10
	alive:1	uncle:1				sure:1	lord:1			54	5	10
lying:1		uncle:1		man:1	lying:1					55	5	10
										56	5	10
										57	5	10
						playing:1				58	5	10
						playing:1				59	5	10
										0	6	1
										1	6	1
										2	6	1
										3	6	1
				man:1			lord:1			4	6	1
		brothers:1	room:1	men:1		trust:2				5	6	1
										6	6	1
fighting:1				man:1			lord:1			7	6	1
killed:1,murderers:1	dead:1,killed:1,murderers:1				killed:1	love:1,loyalty:1	lord:1	love:1		8	6	1
destroy:1,murdered:1,raped:1	murdered:1		gates:1		destroy:1,doubt:1		lord:2	raped:1		9	6	1
fuckers:1,fight:1	die:3		room:1		wrong:1	favor:1,friends:1,friend:1,best:1,care:1	lord:1	fuckers:1	fuckers:1	10	6	1
		daughter:1	door:1			certainly:1				11	6	1
	buried:1,grave:1			men:1		fearless:1,good:1	lord:1			12	6	1
killing:1,rebelled:1	dead:1,killing:1			man:1	shame:1,killing:1	great:1,won:1,like:1,impressive:1,reward:1,thanks:1				13	6	1
				boy:1,men:1,lady:1		won:2,played:2,glad:1,hope:1,well:1,best:1				14	6	1
	die:1			person:1		better:1,won:1				15	6	1
										16	6	1
liar:1	dead:1			man:2,lady:1	liar:1	won:1	lord:1			17	6	1
	die:1			man:3,woman:1					bloody:1	18	6	1
										19	6	1
						please:1				20	6	1
				lady:1						21	6	1
										22	6	1
					disturb:1	grace:1				23	6	1
										24	6	1
	crypt:1,dead:1,died:1	mother:1				beautiful:1,like:1				25	6	1
jealousy:1		daughter:1			jealousy:1,hurt:1	good:3,sweet:1,like:1				26	6	1
fuck:3	die:1,died:1	father:1		children:1,people:1	witch:1	true:2,promised:2	prophecy:3	fuck:3	fuck:3	27	6	1
		brother:2		men:1	shame:1,scream:1,sin:1	great:1,please:1,like:1	confess:2,hells:1,sinners:1,saintly:1,confessions:1,souls:1,sin:1			28	6	1
		brother:1,husband:1,wife:1		man:1	sin:2	love:2,dearly:1	sin:2,sacred:2,confession:1	love:2		29	6	1
fought:1,envied:1	alive:1			men:3,women:1	sin:1	perfect:1,beautiful:1,truly:1	confess:1,sin:1			30	6	1
lousy:1	alive:1	mother:1		woman:1,people:1	lousy:1	adventurer:2,brilliant:1,well:1,best:1				31	6	1
murdered:1,disgust:1,raped:1	murdered:1	son:1		people:1	disgust:1			raped:1		32	6	1
kill:1	kill:1	family:1,son:1	family:1	men:1	weak:2,kill:1,hurt:1	like:1				33	6	1
bitch:1,greedy:1				boy:1	wrong:1	good:1,fine:1,like:1,smart:1			bitch:1	34	6	1
				people:2,boy:2,baby:1,person:1		like:2,rich:2,good:1		cock:1	cock:1	35	6	1
		sons:1,mother:1		men:1,human:1		popular:1,valuable:1,freed:1				36	6	1
enemy:1,attack:1,murder:1,fighting:1,fight:1	murder:1	sons:1			enemy:1	carefully:1				37	6	1
				men:1		won:1,well:1				38	6	1
				men:1		like:2,friend:1,likes:1,smart:1				39	6	1
frustrating:1				men:1		like:3,admire:1,hope:1,romantic:1				40	6	1
										41	6	1
										42	6	1
										43	6	1
										44	6	1
										45	6	1
										46	6	1
										47	6	1
										48	6	1
										49	6	1
				man:2,girl:1	risking:1	well:1,thank:1,honesty:1				50	6	1
fight:1				girl:1	sad:1					51	6	1
fight:1										52	6	1
		brothers:1		woman:1,man:1		like:2,free:1				53	6	1
fucking:1	slaughter:1		door:1	men:2,boys:1,woman:1	sad:1	thank:1,easy:1,like:1		fucking:1	fucking:1	54	6	1
										55	6	1
										56	6	1
										57	6	1
										58	6	1
										59	6	1
										0	6	2
										1	6	2
										2	6	2
	crypt:1	father:2,uncle:1,aunt:1				like:1,happy:1				3	6	2
fight:2,fighting:1				boy:1,lady:1	lowers:1	well:1,please:1,like:1	lords:1			4	6	2
	drowning:1,drown:1		home:1	boy:1		beautiful:1,care:1				5	6	2
fight:1						safe:2				6	6	2
war:1,fight:1	war:1				wrong:1,war:1					7	6	2
fighter:1	die:1	brothers:1	door:1	men:1		peace:1,free:1				8	6	2
										9	6	2
attack:1,fight:1										10	6	2
fucking:1							lord:1	fucking:1	fucking:1	11	6	2
		brother:1		men:1	shy:1	like:2,smile:1,well:1,blessed:1	blessed:1	ass:1,tits:1	ass:1,tits:1	12	6	2
					shy:1	well:1				13	6	2
	funeral:1	daughter:1				grace:2,like:1				14	6	2
killers:1	killers:1	mother:2,son:1			killers:1	grace:2,like:1,forgive:1				15	6	2
angry:1		mother:1				faith:1	faith:1			16	6	2
		mother:3,wife:2			whore:1	forgive:1,good:1,well:1,like:1,grace:1	lord:1,confess:1,mercy:1	whore:1		17	6	2
humiliated:1	death:1	sister:2,father:1,mother:1		man:1	sin:1,sins:1	great:1,bold:1,truth:1	mercy:1,sin:1,sins:1			18	6	2
killed:1	killed:1	cousin:1,brother:1,mother:1			vain:1,weak:1,killed:1	won:1	mercy:1,sacred:1,holy:1			19	6	2
fought:1		family:1	family:1		doubt:1,worse:1	save:1				20	6	2
		mother:1			lose:1	good:1,glad:1				21	6	2
					wrong:1	strong:1				22	6	2
offense:1				men:1	lost:1	jokes:3,good:1,surely:1		cock:1	cock:1	23	6	2
						well:2				24	6	2
fury:1,enemies:1				men:1	enemies:1	intelligent:2,friends:1,affection:1,friend:1				25	6	2
										26	6	2
		uncle:1,mother:1		child:1		friends:1,like:1				27	6	2
	died:1	father:1				funniest:1,like:1,laughed:1				28	6	2
						like:1				29	6	2
										30	6	2
				girl:7,man:3						31	6	2
bastard:1,murder:1,kill:1,killed:1	murder:1,kill:1,killed:1	father:1,brother:1,son:1	house:1,door:1	men:3,boys:1,lady:1	kill:1,killed:1	thank:1,best:1,secure:1	lord:2		bastard:1	32	6	2
mad:2,cut:1	slaughtered:1	father:1	house:2,houses:1	boy:1,lady:1	mad:2,lost:1	support:1,challenge:1	lords:1,lord:1			33	6	2
		father:1,brother:1				great:1,thank:1				34	6	2
poisoned:2,enemies:2	die:1,dead:1		houses:1	baby:1,lady:1	enemies:2	respect:1,forgive:1	lord:4			35	6	2
		brother:1				wonderful:1	lord:1			36	6	2
		mother:1					lord:1			37	6	2
		father:1				please:2	lord:2			38	6	2
		brother:1		child:1,lady:1,man:1	hurt:1	good:1,like:1				39	6	2
				lady:1	difficult:2					40	6	2
killed:2	killed:2	family:1	gate:1,family:1	boys:1	killed:2	truth:4,won:3,forgiven:2,safer:1,safe:1				41	6	2
fighting:1	died:2		home:1	man:1						42	6	2
war:2	die:2,dead:2,war:2,died:1		window:1	men:1	war:2	stronghold:1,won:1	sacrifice:1			43	6	2
war:1	war:1,dead:1	sons:1,brothers:1			lost:2,war:1	peace:1,well:1				44	6	2
mock:2	drowned:2,die:1,dead:1	brother:1		men:1			pray:1			45	6	2
cut:1		brother:2			lost:1,loses:1	kind:1				46	6	2
				children:1			lord:1			47	6	2
	die:1,dead:1	father:2		woman:1		win:1				48	6	2
interrupt:2				lady:1	interrupt:2		lord:2			49	6	2
killed:1,poison:1	killed:1,dead:1			man:1	killed:1		priest:1,demon:1			50	6	2
fuck:2	drowned:1			woman:1,man:1		great:1	lord:2	fuck:2	fuck:2	51	6	2
										52	6	2
										53	6	2
										54	6	2
										55	6	2
						please:1				56	6	2
										57	6	2
										58	6	2
										59	6	2
						original:1				0	6	3
										1	6	3
										2	6	3
						easy:3				3	6	3
	died:1			lady:1		promised:1	lord:1			4	6	3
fucking:1,murdered:1,mad:1	murdered:1,dead:1				mad:1			fucking:1	fucking:1	5	6	3
shit:1,fight:1			clean:1		shit:1	good:1			shit:1	6	6	3
	dead:1			man:1		kind:2				7	6	3
						funny:1,sure:1				8	6	3
						fine:1				9	6	3
				women:2		won:2,beautiful:1,excited:1				10	6	3
		father:2,sister:1,mother:1	home:1	baby:1,woman:1		safe:2,kind:1,lovely:1,well:1,care:1				11	6	3
		father:1,son:1				care:2,better:1,trust:1,well:1,best:1				12	6	3
										13	6	3
mad:1	dead:1	father:3		man:1	mad:1	best:1,friend:1	lord:1			14	6	3
lies:1,wars:1		sister:1			lies:1,wars:1	good:1				15	6	3
										16	6	3
		father:2				better:2				17	6	3
		father:1								18	6	3
				man:1						19	6	3
blame:1				man:1		won:2				20	6	3
										21	6	3
										22	6	3
										23	6	3
										24	6	3
torturer:1,torture:1			room:1	people:2	wrong:1	dear:1,lovely:1,happy:1				25	6	3
destroy:1,murder:1	murder:1	sons:3		people:1	destroy:1	perfect:1,important:1,well:1,like:1,happy:1	sacrificed:1			26	6	3
threaten:1,blameless:1,kill:1,torture:1,danger:1	kill:1	son:1		boy:2,ladies:1,children:1	kill:1,hurt:1	good:1,won:1,dear:1,luck:1,handsome:1,true:1,happy:1				27	6	3
kill:2	kill:2	mother:1,son:1		woman:1	kill:2	friends:1				28	6	3
						good:2,great:1				29	6	3
			rooms:1	girls:1,children:1,man:1		play:3,elegant:1,great:1,wise:1,innocent:1,fun:1,true:1				30	6	3
rebellion:1		sons:1			worry:2,wrong:1	play:2,good:1,wise:1,rich:1,wonderful:1,friends:1				31	6	3
fight:2		mother:2		men:1,people:1		better:2,good:1,wise:1,benevolent:1,trust:1,free:1				32	6	3
		father:1				sweets:2,better:1,funny:1,like:1,nicely:1,friends:1,nice:1	lord:1			33	6	3
						friends:2,faith:1,well:1,grace:1,like:1	faith:1			34	6	3
dangerous:1,shit:1,arrogant:1					losses:1,worse:1,shit:1	faith:1,good:1,won:1,laughing:1	faith:1,lord:1	naked:1	shit:1	35	6	3
abuses:1		married:1,family:1,mother:1	family:1			thank:1,interest:1,dear:1,appreciate:1,well:1,best:1				36	6	3
mad:2,murdered:1,murder:1	death:1,murdered:1,murder:1	uncle:1	house:1	women:1	mad:2	well:1,best:1,grand:1	lord:2			37	6	3
murder:1	murder:1	daughter:1,mother:1				grace:1,like:1				38	6	3
